4.12283,361.423,475.579,162.991,-0.323348,-72.297
4.19596,361.41,475.502,163.17,-0.894013,-72.5013
4.24925,361.4,475.432,163.522,-1.94815,-72.9118
4.29924,361.388,475.381,163.91,-2.8785,-73.3299
4.34923,361.376,475.33,163.91,-2.8785,-73.3299
4.39764,361.36,475.279,164.115,-3.30165,-73.5389
4.44382,361.337,475.232,164.535,-4.07744,-73.9485
4.49174,361.31,475.187,164.74,-4.44369,-74.1497
4.54412,361.277,475.144,165.144,-5.10509,-74.5368
4.59651,361.244,475.102,165.144,-5.10509,-74.5368
4.65377,361.204,475.062,165.53,-5.66602,-74.8756
4.71124,361.16,475.018,165.708,-5.91842,-75.0291
4.76153,361.108,474.973,166.022,-6.37612,-75.3175
4.81182,361.056,474.927,166.022,-6.37612,-75.3175
4.85788,361.006,474.886,166.168,-6.57551,-75.4538
4.90067,360.964,474.855,166.472,-6.91646,-75.7129
4.9304,360.927,474.828,166.803,-7.19263,-75.9659
4.95673,360.892,474.802,166.98,-7.31037,-76.0913
4.98305,360.857,474.775,166.98,-7.31037,-76.0913
5.01311,360.822,474.751,167.351,-7.5117,-76.3319
5.04478,360.784,474.725,167.545,-7.59753,-76.4477
5.07355,360.739,474.698,167.938,-7.7272,-76.6979
5.10231,360.694,474.671,167.938,-7.7272,-76.6979
5.13161,360.65,474.65,168.367,-7.84123,-76.96
5.16466,360.606,474.634,168.595,-7.89411,-77.085
5.19485,360.564,474.626,169.053,-8.01063,-77.342
5.22328,360.525,474.619,169.283,-8.07357,-77.4738
5.25171,360.486,474.612,169.283,-8.07357,-77.4738
5.27363,360.457,474.605,169.739,-8.21629,-77.7343
5.29251,360.432,474.596,170.211,-8.37419,-77.9965
5.30661,360.411,474.584,170.452,-8.46377,-78.1349
5.31184,360.393,474.572,170.968,-8.66016,-78.4408
5.31707,360.375,474.56,170.968,-8.66016,-78.4408
5.326,360.357,474.549,171.25,-8.75714,-78.5977
5.34407,360.331,474.535,171.854,-8.92298,-78.9182
5.36576,360.303,474.519,172.428,-9.07442,-79.2373
5.38745,360.274,474.504,172.428,-9.07442,-79.2373
5.40697,360.249,474.49,172.699,-9.13898,-79.3865
5.42129,360.228,474.476,173.18,-9.23227,-79.6679
5.43121,360.21,474.463,173.394,-9.27204,-79.7921
5.44075,360.196,474.456,173.786,-9.32295,-80.0306
5.45029,360.181,474.448,173.786,-9.32295,-80.0306
5.45549,360.164,474.438,174.147,-9.33809,-80.2409
5.45169,360.145,474.425,174.309,-9.34028,-80.3348
5.43759,360.125,474.409,174.613,-9.33503,-80.5215
5.42349,360.104,474.392,174.613,-9.33503,-80.5215
5.4108,360.085,474.378,174.747,-9.32853,-80.6053
5.40165,360.069,474.365,174.975,-9.30031,-80.7487
5.38428,360.051,474.35,175.178,-9.26845,-80.882
5.36527,360.034,474.335,175.273,-9.2416,-80.9388
5.34625,360.016,474.32,175.273,-9.2416,-80.9388
5.32806,360.002,474.307,175.462,-9.1696,-81.053
5.31295,359.988,474.295,175.556,-9.12564,-81.1107
5.30074,359.978,474.284,175.751,-8.99827,-81.2184
5.28852,359.967,474.272,175.751,-8.99827,-81.2184
5.2774,359.96,474.261,175.952,-8.8267,-81.3227
5.26579,359.955,474.244,176.06,-8.72703,-81.3804
5.24685,359.951,474.205,176.27,-8.49539,-81.4881
5.22525,359.948,474.163,176.382,-8.35685,-81.5473
5.20365,359.945,474.12,176.382,-8.35685,-81.5473
5.17543,359.94,474.077,176.643,-8.05875,-81.6836
5.14656,359.935,474.04,176.94,-7.71469,-81.8453
